metric_name,value,session_id,chunk_index,is_final,audio_data_size
progressive_chunk_playback_arrival_ms,1789403333561.7551,a8910915-cf3f-4c69-9c3c-f3b7e48f6734,2,False,19200
progressive_chunk_audio_duration_ms,800.0,a8910915-cf3f-4c69-9c3c-f3b7e48f6734,2,,
progressive_chunk_emit_ms,1789403333976.3586,a8910915-cf3f-4c69-9c3c-f3b7e48f6734,5,,
progressive_chunk_playback_arrival_ms,1789403334411.5696,a8910915-cf3f-4c69-9c3c-f3b7e48f6734,3,False,19200
progressive_chunk_audio_duration_ms,800.0,a8910915-cf3f-4c69-9c3c-f3b7e48f6734,3,,
progressive_chunk_emit_ms,1789403334500.8667,a8910915-cf3f-4c69-9c3c-f3b7e48f6734,6,,
progressive_chunk_emit_ms,1789403335078.94,a8910915-cf3f-4c69-9c3c-f3b7e48f6734,7,,
progressive_chunk_playback_arrival_ms,1789403335261.8704,a8910915-cf3f-4c69-9c3c-f3b7e48f6734,4,False,19200
progressive_chunk_audio_duration_ms,800.0,a8910915-cf3f-4c69-9c3c-f3b7e48f6734,4,,
progressive_chunk_emit_ms,1789403335620.166,a8910915-cf3f-4c69-9c3c-f3b7e48f6734,8,,
progressive_chunk_playback_arrival_ms,1789403335953.193,a8910915-cf3f-4c69-9c3c-f3b7e48f6734,5,False,19200
progressive_chunk_audio_duration_ms,800.0,a8910915-cf3f-4c69-9c3c-f3b7e48f6734,5,,
progressive_chunk_emit_ms,1789403336145.1406,a8910915-cf3f-4c69-9c3c-f3b7e48f6734,9,,
progressive_chunk_emit_ms,1789403336648.8442,a8910915-cf3f-4c69-9c3c-f3b7e48f6734,10,,
progressive_chunk_playback_arrival_ms,1789403336801.6826,a8910915-cf3f-4c69-9c3c-f3b7e48f6734,6,False,19200
progressive_chunk_audio_duration_ms,800.0,a8910915-cf3f-4c69-9c3c-f3b7e48f6734,6,,
progressive_chunk_emit_ms,1789403337165.9946,a8910915-cf3f-4c69-9c3c-f3b7e48f6734,11,,
progressive_chunk_playback_arrival_ms,1789403337651.6829,a8910915-cf3f-4c69-9c3c-f3b7e48f6734,7,False,19200
progressive_chunk_audio_duration_ms,800.0,a8910915-cf3f-4c69-9c3c-f3b7e48f6734,7,,
progressive_chunk_emit_ms,1789403337671.326,a8910915-cf3f-4c69-9c3c-f3b7e48f6734,12,,
progressive_chunk_emit_ms,1789403338186.5186,a8910915-cf3f-4c69-9c3c-f3b7e48f6734,13,,
progressive_chunk_playback_arrival_ms,1789403338502.9004,a8910915-cf3f-4c69-9c3c-f3b7e48f6734,8,False,19200
progressive_chunk_audio_duration_ms,800.0,a8910915-cf3f-4c69-9c3c-f3b7e48f6734,8,,
progressive_chunk_emit_ms,1789403338693.2026,a8910915-cf3f-4c69-9c3c-f3b7e48f6734,14,,
progressive_chunk_playback_arrival_ms,1789403339191.6025,a8910915-cf3f-4c69-9c3c-f3b7e48f6734,9,False,19200
progressive_chunk_audio_duration_ms,800.0,a8910915-cf3f-4c69-9c3c-f3b7e48f6734,9,,
progressive_chunk_emit_ms,1789403339234.4546,a8910915-cf3f-4c69-9c3c-f3b7e48f6734,15,,
progressive_chunk_emit_ms,1789403339912.8877,a8910915-cf3f-4c69-9c3c-f3b7e48f6734,16,,
progressive_chunk_playback_arrival_ms,1789403340042.4985,a8910915-cf3f-4c69-9c3c-f3b7e48f6734,10,False,19200
progressive_chunk_audio_duration_ms,800.0,a8910915-cf3f-4c69-9c3c-f3b7e48f6734,10,,
progressive_chunk_emit_ms,1789403340628.199,a8910915-cf3f-4c69-9c3c-f3b7e48f6734,17,,
progressive_chunk_playback_arrival_ms,1789403340891.7224,a8910915-cf3f-4c69-9c3c-f3b7e48f6734,11,False,19200
progressive_chunk_audio_duration_ms,800.0,a8910915-cf3f-4c69-9c3c-f3b7e48f6734,11,,
progressive_chunk_emit_ms,1789403341358.027,a8910915-cf3f-4c69-9c3c-f3b7e48f6734,18,,
progressive_chunk_playback_arrival_ms,1789403341581.7937,a8910915-cf3f-4c69-9c3c-f3b7e48f6734,12,False,19200
progressive_chunk_audio_duration_ms,800.0,a8910915-cf3f-4c69-9c3c-f3b7e48f6734,12,,
progressive_chunk_emit_ms,1789403342068.9202,a8910915-cf3f-4c69-9c3c-f3b7e48f6734,19,,
progressive_chunk_playback_arrival_ms,1789403342432.4788,a8910915-cf3f-4c69-9c3c-f3b7e48f6734,13,False,19200
progressive_chunk_audio_duration_ms,800.0,a8910915-cf3f-4c69-9c3c-f3b7e48f6734,13,,
progressive_chunk_emit_ms,1789403342792.8926,a8910915-cf3f-4c69-9c3c-f3b7e48f6734,20,,
progressive_chunk_playback_arrival_ms,1789403343282.3884,a8910915-cf3f-4c69-9c3c-f3b7e48f6734,14,False,19200
progressive_chunk_audio_duration_ms,800.0,a8910915-cf3f-4c69-9c3c-f3b7e48f6734,14,,
progressive_chunk_emit_ms,1789403343489.736,a8910915-cf3f-4c69-9c3c-f3b7e48f6734,21,,
progressive_chunk_playback_arrival_ms,1789403343972.5227,a8910915-cf3f-4c69-9c3c-f3b7e48f6734,15,False,19200
progressive_chunk_audio_duration_ms,800.0,a8910915-cf3f-4c69-9c3c-f3b7e48f6734,15,,
progressive_chunk_emit_ms,1789403344192.6394,a8910915-cf3f-4c69-9c3c-f3b7e48f6734,22,,
progressive_chunk_emit_ms,1789403344491.7166,a8910915-cf3f-4c69-9c3c-f3b7e48f6734,23,,
first_chunk_latency_ms,804.8899173736572,a8910915-cf3f-4c69-9c3c-f3b7e48f6734,,,
progressive_chunk_playback_arrival_ms,1789403344821.6365,a8910915-cf3f-4c69-9c3c-f3b7e48f6734,16,False,19200
progressive_chunk_audio_duration_ms,800.0,a8910915-cf3f-4c69-9c3c-f3b7e48f6734,16,,
progressive_chunk_playback_arrival_ms,1789403345671.6487,a8910915-cf3f-4c69-9c3c-f3b7e48f6734,17,False,19200
progressive_chunk_audio_duration_ms,800.0,a8910915-cf3f-4c69-9c3c-f3b7e48f6734,17,,
progressive_chunk_playback_arrival_ms,1789403346362.511,a8910915-cf3f-4c69-9c3c-f3b7e48f6734,18,False,19200
progressive_chunk_audio_duration_ms,800.0,a8910915-cf3f-4c69-9c3c-f3b7e48f6734,18,,
progressive_chunk_playback_arrival_ms,1789403347211.788,a8910915-cf3f-4c69-9c3c-f3b7e48f6734,19,False,19200
progressive_chunk_audio_duration_ms,800.0,a8910915-cf3f-4c69-9c3c-f3b7e48f6734,19,,
progressive_chunk_playback_arrival_ms,1789403348061.5615,a8910915-cf3f-4c69-9c3c-f3b7e48f6734,20,False,19200
progressive_chunk_audio_duration_ms,800.0,a8910915-cf3f-4c69-9c3c-f3b7e48f6734,20,,
progressive_chunk_playback_arrival_ms,1789403348742.0405,a8910915-cf3f-4c69-9c3c-f3b7e48f6734,21,False,19200
progressive_chunk_audio_duration_ms,800.0,a8910915-cf3f-4c69-9c3c-f3b7e48f6734,21,,
progressive_chunk_playback_arrival_ms,1789403349602.4893,a8910915-cf3f-4c69-9c3c-f3b7e48f6734,22,False,19200
progressive_chunk_audio_duration_ms,800.0,a8910915-cf3f-4c69-9c3c-f3b7e48f6734,22,,
progressive_chunk_playback_arrival_ms,1789403349941.573,a8910915-cf3f-4c69-9c3c-f3b7e48f6734,23,False,5760
progressive_chunk_audio_duration_ms,240.0,a8910915-cf3f-4c69-9c3c-f3b7e48f6734,23,,
ttfa_generation_start_ms,1789403353311.8462,eb10808b-a5ef-4f31-bad5-07dff0b770cd,,,
ttfa_talker_thread_start_ms,1789403353314.3574,eb10808b-a5ef-4f31-bad5-07dff0b770cd,,,
ttfa_first_decode_step_ms,1789403353429.925,eb10808b-a5ef-4f31-bad5-07dff0b770cd,,,
ttfa_first_chunk_emit_ms,1789403353894.9602,eb10808b-a5ef-4f31-bad5-07dff0b770cd,,,
ttfa_first_decode_complete_ms,1789403354022.066,eb10808b-a5ef-4f31-bad5-07dff0b770cd,0,,
progressive_chunk_emit_ms,1789403354022.066,eb10808b-a5ef-4f31-bad5-07dff0b770cd,0,,
ttfa_first_playback_write_ms,1789403354043.1165,eb10808b-a5ef-4f31-bad5-07dff0b770cd,0,,
progressive_chunk_emit_ms,1789403354544.567,eb10808b-a5ef-4f31-bad5-07dff0b770cd,1,,
progressive_chunk_playback_arrival_ms,1789403354915.2769,eb10808b-a5ef-4f31-bad5-07dff0b770cd,0,False,18645
progressive_chunk_audio_duration_ms,776.875,eb10808b-a5ef-4f31-bad5-07dff0b770cd,0,,
progressive_chunk_emit_ms,1789403355001.355,eb10808b-a5ef-4f31-bad5-07dff0b770cd,2,,
progressive_chunk_emit_ms,1789403355330.528,eb10808b-a5ef-4f31-bad5-07dff0b770cd,3,,
first_chunk_latency_ms,710.2196216583252,eb10808b-a5ef-4f31-bad5-07dff0b770cd,,,
progressive_chunk_playback_arrival_ms,1789403355765.2075,eb10808b-a5ef-4f31-bad5-07dff0b770cd,1,False,19200
progressive_chunk_audio_duration_ms,800.0,eb10808b-a5ef-4f31-bad5-07dff0b770cd,1,,
progressive_chunk_playback_arrival_ms,1789403356445.334,eb10808b-a5ef-4f31-bad5-07dff0b770cd,2,False,19200
progressive_chunk_audio_duration_ms,800.0,eb10808b-a5ef-4f31-bad5-07dff0b770cd,2,,
progressive_chunk_playback_arrival_ms,1789403356625.048,eb10808b-a5ef-4f31-bad5-07dff0b770cd,3,False,1920
progressive_chunk_audio_duration_ms,80.0,eb10808b-a5ef-4f31-bad5-07dff0b770cd,3,,
