metric_name,value,session_id,chunk_index,is_final,audio_data_size
progressive_chunk_audio_duration_ms,800.0,d8b5488e-6b5a-424f-8908-e362218f50b1,12,,
progressive_chunk_emit_ms,1789403287132.7827,d8b5488e-6b5a-424f-8908-e362218f50b1,19,,
progressive_chunk_playback_arrival_ms,1789403287494.3887,d8b5488e-6b5a-424f-8908-e362218f50b1,13,False,19200
progressive_chunk_audio_duration_ms,800.0,d8b5488e-6b5a-424f-8908-e362218f50b1,13,,
progressive_chunk_emit_ms,1789403287663.5037,d8b5488e-6b5a-424f-8908-e362218f50b1,20,,
progressive_chunk_emit_ms,1789403288196.0466,d8b5488e-6b5a-424f-8908-e362218f50b1,21,,
progressive_chunk_playback_arrival_ms,1789403288344.2925,d8b5488e-6b5a-424f-8908-e362218f50b1,14,False,19200
progressive_chunk_audio_duration_ms,800.0,d8b5488e-6b5a-424f-8908-e362218f50b1,14,,
progressive_chunk_emit_ms,1789403288721.7039,d8b5488e-6b5a-424f-8908-e362218f50b1,22,,
progressive_chunk_playback_arrival_ms,1789403289034.4924,d8b5488e-6b5a-424f-8908-e362218f50b1,15,False,19200
progressive_chunk_audio_duration_ms,800.0,d8b5488e-6b5a-424f-8908-e362218f50b1,15,,
progressive_chunk_emit_ms,1789403289171.3047,d8b5488e-6b5a-424f-8908-e362218f50b1,23,,
first_chunk_latency_ms,748.3570575714111,d8b5488e-6b5a-424f-8908-e362218f50b1,,,
progressive_chunk_playback_arrival_ms,1789403289884.1619,d8b5488e-6b5a-424f-8908-e362218f50b1,16,False,19200
progressive_chunk_audio_duration_ms,800.0,d8b5488e-6b5a-424f-8908-e362218f50b1,16,,
progressive_chunk_playback_arrival_ms,1789403290734.132,d8b5488e-6b5a-424f-8908-e362218f50b1,17,False,19200
progressive_chunk_audio_duration_ms,800.0,d8b5488e-6b5a-424f-8908-e362218f50b1,17,,
progressive_chunk_playback_arrival_ms,1789403291423.4946,d8b5488e-6b5a-424f-8908-e362218f50b1,18,False,19200
progressive_chunk_audio_duration_ms,800.0,d8b5488e-6b5a-424f-8908-e362218f50b1,18,,
progressive_chunk_playback_arrival_ms,1789403292273.7344,d8b5488e-6b5a-424f-8908-e362218f50b1,19,False,19200
progressive_chunk_audio_duration_ms,800.0,d8b5488e-6b5a-424f-8908-e362218f50b1,19,,
progressive_chunk_playback_arrival_ms,1789403293123.7432,d8b5488e-6b5a-424f-8908-e362218f50b1,20,False,19200
progressive_chunk_audio_duration_ms,800.0,d8b5488e-6b5a-424f-8908-e362218f50b1,20,,
progressive_chunk_playback_arrival_ms,1789403293813.7393,d8b5488e-6b5a-424f-8908-e362218f50b1,21,False,19200
progressive_chunk_audio_duration_ms,800.0,d8b5488e-6b5a-424f-8908-e362218f50b1,21,,
progressive_chunk_playback_arrival_ms,1789403294664.2427,d8b5488e-6b5a-424f-8908-e362218f50b1,22,False,19200
progressive_chunk_audio_duration_ms,800.0,d8b5488e-6b5a-424f-8908-e362218f50b1,22,,
progressive_chunk_playback_arrival_ms,1789403295174.3499,d8b5488e-6b5a-424f-8908-e362218f50b1,23,False,13440
progressive_chunk_audio_duration_ms,560.0,d8b5488e-6b5a-424f-8908-e362218f50b1,23,,
ttfa_generation_start_ms,1789403300700.5623,91412fe4-1a7e-4a05-80ea-5c2f7478b252,,,
ttfa_talker_thread_start_ms,1789403300703.073,91412fe4-1a7e-4a05-80ea-5c2f7478b252,,,
ttfa_first_decode_step_ms,1789403300818.8916,91412fe4-1a7e-4a05-80ea-5c2f7478b252,,,
ttfa_first_chunk_emit_ms,1789403301272.7642,91412fe4-1a7e-4a05-80ea-5c2f7478b252,,,
ttfa_first_decode_complete_ms,1789403301450.6023,91412fe4-1a7e-4a05-80ea-5c2f7478b252,0,,
progressive_chunk_emit_ms,1789403301452.109,91412fe4-1a7e-4a05-80ea-5c2f7478b252,0,,
ttfa_first_playback_write_ms,1789403301499.2734,91412fe4-1a7e-4a05-80ea-5c2f7478b252,0,,
progressive_chunk_emit_ms,1789403302010.811,91412fe4-1a7e-4a05-80ea-5c2f7478b252,1,,
progressive_chunk_playback_arrival_ms,1789403302377.9387,91412fe4-1a7e-4a05-80ea-5c2f7478b252,0,False,18645
progressive_chunk_audio_duration_ms,776.875,91412fe4-1a7e-4a05-80ea-5c2f7478b252,0,,
progressive_chunk_emit_ms,1789403302446.5127,91412fe4-1a7e-4a05-80ea-5c2f7478b252,2,,
first_chunk_latency_ms,751.5466213226318,91412fe4-1a7e-4a05-80ea-5c2f7478b252,,,
progressive_chunk_playback_arrival_ms,1789403303228.5928,91412fe4-1a7e-4a05-80ea-5c2f7478b252,1,False,19200
progressive_chunk_audio_duration_ms,800.0,91412fe4-1a7e-4a05-80ea-5c2f7478b252,1,,
progressive_chunk_playback_arrival_ms,1789403303917.9282,91412fe4-1a7e-4a05-80ea-5c2f7478b252,2,False,19200
progressive_chunk_audio_duration_ms,800.0,91412fe4-1a7e-4a05-80ea-5c2f7478b252,2,,
